BlockNumber,StreetName,helper,State,City,Street_Address,Full_St_Address
nan,UNIVERSITY AVE / HOSPITAL DR,drop,Virginia,Charlottesville,UNIVERSITY AVE / HOSPITAL DR,"UNIVERSITY AVE / HOSPITAL DR, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 118",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
800.0,"CHERRY AVE, 1304",keep,Virginia,Charlottesville,800 CHERRY AVE,"800 CHERRY AVE, CHARLOTTESVILLE, VA"
nan,E WATER ST / 5TH ST SE,drop,Virginia,Charlottesville,E WATER ST / 5TH ST SE,"E WATER ST / 5TH ST SE, CHARLOTTESVILLE, VA"
1200.0,"W MAIN ST, 436",keep,Virginia,Charlottesville,1200 W MAIN ST,"1200 W MAIN ST, CHARLOTTESVILLE, VA"
600.0,"W MAIN ST, 104",keep,Virginia,Charlottesville,600 W MAIN ST,"600 W MAIN ST, CHARLOTTESVILLE, VA"
1000.0,"LINDEN AVE, 409",keep,Virginia,Charlottesville,1000 LINDEN AVE,"1000 LINDEN AVE, CHARLOTTESVILLE, VA"
2500.0,JEFFERSON PARK,keep,Virginia,Charlottesville,2500 JEFFERSON PARK,"2500 JEFFERSON PARK, CHARLOTTESVILLE, VA"
1600.0,MONTICELLO RD RD,keep,Virginia,Charlottesville,1600 MONTICELLO RD RD,"1600 MONTICELLO RD RD, CHARLOTTESVILLE, VA"
nan,SHAMROCK RD,drop,Virginia,Charlottesville,SHAMROCK RD,"SHAMROCK RD, CHARLOTTESVILLE, VA"
1000.0,"CITY WALK WAY, 6",keep,Virginia,Charlottesville,1000 CITY WALK WAY,"1000 CITY WALK WAY, CHARLOTTESVILLE, VA"
200.0,18TH ST NE,keep,Virginia,Charlottesville,200 18TH ST NE,"200 18TH ST NE, CHARLOTTESVILLE, VA"
nan,BYPASS @ EMMET ST,intersection,Virginia,Charlottesville,BYPASS @ EMMET ST,"BYPASS @ EMMET ST, CHARLOTTESVILLE, VA"
1100.0,LITTLE HIGH STREET ST,keep,Virginia,Charlottesville,1100 LITTLE HIGH STREET ST,"1100 LITTLE HIGH STREET ST, CHARLOTTESVILLE, VA"
1400.0,"E MARKET ST, A",keep,Virginia,Charlottesville,1400 E MARKET ST,"1400 E MARKET ST, CHARLOTTESVILLE, VA"
nan,WEST ST / 9TH ST NW,drop,Virginia,Charlottesville,WEST ST / 9TH ST NW,"WEST ST / 9TH ST NW, CHARLOTTESVILLE, VA"
700.0,"AVON ST, A",keep,Virginia,Charlottesville,700 AVON ST,"700 AVON ST, CHARLOTTESVILLE, VA"
1900.0,"SWANSON DR, 3",keep,Virginia,Charlottesville,1900 SWANSON DR,"1900 SWANSON DR, CHARLOTTESVILLE, VA"
1000.0,"CHERRY AVE, BLD A",keep,Virginia,Charlottesville,1000 CHERRY AVE,"1000 CHERRY AVE, CHARLOTTESVILLE, VA"
1800.0,JEFFERSON PARK AVE ST,keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE ST,"1800 JEFFERSON PARK AVE ST, CHARLOTTESVILLE, VA"
nan,VIRGINIA AVE,drop,Virginia,Charlottesville,VIRGINIA AVE,"VIRGINIA AVE, CHARLOTTESVILLE, VA"
1100.0,"JOHN ST, H",keep,Virginia,Charlottesville,1100 JOHN ST,"1100 JOHN ST, CHARLOTTESVILLE, VA"
nan,"6TH ST SE, 713c",drop,Virginia,Charlottesville,6TH ST SE,"6TH ST SE, CHARLOTTESVILLE, VA"
600.0,LOCUST,keep,Virginia,Charlottesville,600 LOCUST,"600 LOCUST, CHARLOTTESVILLE, VA"
2200.0,"NORTH BERKSHIRE RD, 10",keep,Virginia,Charlottesville,2200 NORTH BERKSHIRE RD,"2200 NORTH BERKSHIRE RD, CHARLOTTESVILLE, VA"
200.0,"RIDGE ST, 9",keep,Virginia,Charlottesville,200 RIDGE ST,"200 RIDGE ST, CHARLOTTESVILLE, VA"
1100.0,"MILLMONT ST, 126",keep,Virginia,Charlottesville,1100 MILLMONT ST,"1100 MILLMONT ST, CHARLOTTESVILLE, VA"
400.0,"MONTICELLO RD, Suite D",keep,Virginia,Charlottesville,400 MONTICELLO RD,"400 MONTICELLO RD, CHARLOTTESVILLE, VA"
1100.0,"MONTICELLO RD, C",keep,Virginia,Charlottesville,1100 MONTICELLO RD,"1100 MONTICELLO RD, CHARLOTTESVILLE, VA"
nan,"SHAMROCK RD, 9",drop,Virginia,Charlottesville,SHAMROCK RD,"SHAMROCK RD, CHARLOTTESVILLE, VA"
1500.0,AVON ST,keep,Virginia,Charlottesville,1500 AVON ST,"1500 AVON ST, CHARLOTTESVILLE, VA"
1800.0,"JEFFERSON PARK AVE, 2",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
nan,MAPLE STREET/PARK STREET ST,drop,Virginia,Charlottesville,MAPLE STREET/PARK STREET ST,"MAPLE STREET/PARK STREET ST, CHARLOTTESVILLE, VA"
1400.0,GREENLEAF LN,keep,Virginia,Charlottesville,1400 GREENLEAF LN,"1400 GREENLEAF LN, CHARLOTTESVILLE, VA"
100.0,"10TH ST NE, Suite 101",keep,Virginia,Charlottesville,100 10TH ST NE,"100 10TH ST NE, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, Apt 3A",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
1000.0,STONEHENGE AVENUE EXT AVE,keep,Virginia,Charlottesville,1000 STONEHENGE AVENUE EXT AVE,"1000 STONEHENGE AVENUE EXT AVE, CHARLOTTESVILLE, VA"
nan,HYDRAULIC RD / BRANDYWINE DR,drop,Virginia,Charlottesville,HYDRAULIC RD / BRANDYWINE DR,"HYDRAULIC RD / BRANDYWINE DR, CHARLOTTESVILLE, VA"
300.0,CAROLINE AVE,keep,Virginia,Charlottesville,300 CAROLINE AVE,"300 CAROLINE AVE, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 113",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
2400.0,"SUNSET RD, B",keep,Virginia,Charlottesville,2400 SUNSET RD,"2400 SUNSET RD, CHARLOTTESVILLE, VA"
1400.0,MERIDIAN ST,keep,Virginia,Charlottesville,1400 MERIDIAN ST,"1400 MERIDIAN ST, CHARLOTTESVILLE, VA"
700.0,"MADISON AVE, Apt B",keep,Virginia,Charlottesville,700 MADISON AVE,"700 MADISON AVE, CHARLOTTESVILLE, VA"
2000.0,"JEFFERSON PARK AVE, 6",keep,Virginia,Charlottesville,2000 JEFFERSON PARK AVE,"2000 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 19",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
nan,JOHN ST,drop,Virginia,Charlottesville,JOHN ST,"JOHN ST, CHARLOTTESVILLE, VA"
1500.0,"GREEN ST, B",keep,Virginia,Charlottesville,1500 GREEN ST,"1500 GREEN ST, CHARLOTTESVILLE, VA"
2000.0,"W MICHIE DRIVE W, B",keep,Virginia,Charlottesville,2000 W MICHIE DRIVE W,"2000 W MICHIE DRIVE W, CHARLOTTESVILLE, VA"
100.0,"STADIUM RD, 6",keep,Virginia,Charlottesville,100 STADIUM RD,"100 STADIUM RD, CHARLOTTESVILLE, VA"
2300.0,"CRESTMONT AVE, B",keep,Virginia,Charlottesville,2300 CRESTMONT AVE,"2300 CRESTMONT AVE, CHARLOTTESVILLE, VA"
nan,15TH /14TH ST NW,drop,Virginia,Charlottesville,15TH /14TH ST NW,"15TH /14TH ST NW, CHARLOTTESVILLE, VA"
1600.0,AVON EXT ST,keep,Virginia,Charlottesville,1600 AVON EXT ST,"1600 AVON EXT ST, CHARLOTTESVILLE, VA"
2000.0,"MORTON DR, 329",keep,Virginia,Charlottesville,2000 MORTON DR,"2000 MORTON DR, CHARLOTTESVILLE, VA"
1700.0,"HYDRAULIC RD, A",keep,Virginia,Charlottesville,1700 HYDRAULIC RD,"1700 HYDRAULIC RD, CHARLOTTESVILLE, VA"
1600.0,"E MARKET ST, B",keep,Virginia,Charlottesville,1600 E MARKET ST,"1600 E MARKET ST, CHARLOTTESVILLE, VA"
200.0,EMMET ST N,keep,Virginia,Charlottesville,200 EMMET ST N,"200 EMMET ST N, CHARLOTTESVILLE, VA"
nan,AVON ST / MONTROSE AVE,drop,Virginia,Charlottesville,AVON ST / MONTROSE AVE,"AVON ST / MONTROSE AVE, CHARLOTTESVILLE, VA"
6400.0,WOODBOURNE LN,keep,Virginia,Charlottesville,6400 WOODBOURNE LN,"6400 WOODBOURNE LN, CHARLOTTESVILLE, VA"
1600.0,"EMMET ST N, 408",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
200.0,"ZAN RD, CHARLOTTESVILLE, V",keep,Virginia,Charlottesville,200 ZAN RD,"200 ZAN RD, CHARLOTTESVILLE, VA"
nan,NE 4TH ST @ E WATER,intersection,Virginia,Charlottesville,NE 4TH ST @ E WATER,"NE 4TH ST @ E WATER, CHARLOTTESVILLE, VA"
900.0,"PRESTON AVE, suite 400",keep,Virginia,Charlottesville,900 PRESTON AVE,"900 PRESTON AVE, CHARLOTTESVILLE, VA"
nan,"PROSPECT AVE, F",drop,Virginia,Charlottesville,PROSPECT AVE,"PROSPECT AVE, CHARLOTTESVILLE, VA"
800.0,"W MAIN ST, 430",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
nan,NW 15TH ST,drop,Virginia,Charlottesville,NW 15TH ST,"NW 15TH ST, CHARLOTTESVILLE, VA"
1900.0,"SWANSON DR, C",keep,Virginia,Charlottesville,1900 SWANSON DR,"1900 SWANSON DR, CHARLOTTESVILLE, VA"
100.0,"E SOUTH ST, 5",keep,Virginia,Charlottesville,100 E SOUTH ST,"100 E SOUTH ST, CHARLOTTESVILLE, VA"
200.0,"14TH ST NW, APT 402",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
1700.0,"JEFFERSON PARK AVE, 5",keep,Virginia,Charlottesville,1700 JEFFERSON PARK AVE,"1700 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
100.0,STREET / WERTLAND,keep,Virginia,Charlottesville,100 STREET / WERTLAND,"100 STREET / WERTLAND, CHARLOTTESVILLE, VA"
100.0,5TH ST SW,keep,Virginia,Charlottesville,100 5TH ST SW,"100 5TH ST SW, CHARLOTTESVILLE, VA"
nan,CYNTHIANNA AVE / FOREST ST,drop,Virginia,Charlottesville,CYNTHIANNA AVE / FOREST ST,"CYNTHIANNA AVE / FOREST ST, CHARLOTTESVILLE, VA"
nan,LONG ST,drop,Virginia,Charlottesville,LONG ST,"LONG ST, CHARLOTTESVILLE, VA"
2000.0,"IVY RD, B-01",keep,Virginia,Charlottesville,2000 IVY RD,"2000 IVY RD, CHARLOTTESVILLE, VA"
1000.0,"LINDEN AVE, 410",keep,Virginia,Charlottesville,1000 LINDEN AVE,"1000 LINDEN AVE, CHARLOTTESVILLE, VA"
1500.0,"VIRGINIA AVE, 102",keep,Virginia,Charlottesville,1500 VIRGINIA AVE,"1500 VIRGINIA AVE, CHARLOTTESVILLE, VA"
1900.0,"SWANSON DR, F",keep,Virginia,Charlottesville,1900 SWANSON DR,"1900 SWANSON DR, CHARLOTTESVILLE, VA"
800.0,"ANDERSON ST, 5",keep,Virginia,Charlottesville,800 ANDERSON ST,"800 ANDERSON ST, CHARLOTTESVILLE, VA"
1800.0,"JEFFERSON PARK AVE, 15",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
400.0,"LOCUST AVE, 405",keep,Virginia,Charlottesville,400 LOCUST AVE,"400 LOCUST AVE, CHARLOTTESVILLE, VA"
300.0,"13TH ST NW, 8",keep,Virginia,Charlottesville,300 13TH ST NW,"300 13TH ST NW, CHARLOTTESVILLE, VA"
600.0,"CONCORD AVE, 3",keep,Virginia,Charlottesville,600 CONCORD AVE,"600 CONCORD AVE, CHARLOTTESVILLE, VA"
400.0,"SEYMOUR RD, Apt 8",keep,Virginia,Charlottesville,400 SEYMOUR RD,"400 SEYMOUR RD, CHARLOTTESVILLE, VA"
nan,VALLEY RD,drop,Virginia,Charlottesville,VALLEY RD,"VALLEY RD, CHARLOTTESVILLE, VA"
200.0,"CREAM ST, 402",keep,Virginia,Charlottesville,200 CREAM ST,"200 CREAM ST, CHARLOTTESVILLE, VA"
nan,MELBOURNE RD,drop,Virginia,Charlottesville,MELBOURNE RD,"MELBOURNE RD, CHARLOTTESVILLE, VA"
1800.0,"JEFFERSON PARK AVE, 607",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
300.0,6TH ST,keep,Virginia,Charlottesville,300 6TH ST,"300 6TH ST, CHARLOTTESVILLE, VA"
nan,MCINTIRE RD/PRESTON AV,drop,Virginia,Charlottesville,MCINTIRE RD/PRESTON AV,"MCINTIRE RD/PRESTON AV, CHARLOTTESVILLE, VA"
nan,5TH ST NE,drop,Virginia,Charlottesville,5TH ST NE,"5TH ST NE, CHARLOTTESVILLE, VA"
200.0,"CREAM ST, 401",keep,Virginia,Charlottesville,200 CREAM ST,"200 CREAM ST, CHARLOTTESVILLE, VA"
100.0,MADISON LA,keep,Virginia,Charlottesville,100 MADISON LA,"100 MADISON LA, CHARLOTTESVILLE, VA"
nan,"GARRETT ST, Canopy",drop,Virginia,Charlottesville,GARRETT ST,"GARRETT ST, CHARLOTTESVILLE, VA"
200.0,YELLOWSTONE DR,keep,Virginia,Charlottesville,200 YELLOWSTONE DR,"200 YELLOWSTONE DR, CHARLOTTESVILLE, VA"
1400.0,"GENTRY LN, A",keep,Virginia,Charlottesville,1400 GENTRY LN,"1400 GENTRY LN, CHARLOTTESVILLE, VA"
nan,7 1/2 ST SW / CHERRY AVE,drop,Virginia,Charlottesville,7 1/2 ST SW / CHERRY AVE,"7 1/2 ST SW / CHERRY AVE, CHARLOTTESVILLE, VA"
400.0,"4TH ST NW, 218",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
nan,"N 423 1ST ST N ST N, 2B",drop,Virginia,Charlottesville,N 423 1ST ST N ST N,"N 423 1ST ST N ST N, CHARLOTTESVILLE, VA"
1600.0,GORDON AVENUE AVE,keep,Virginia,Charlottesville,1600 GORDON AVENUE AVE,"1600 GORDON AVENUE AVE, CHARLOTTESVILLE, VA"
1100.0,"E WATER ST, 345",keep,Virginia,Charlottesville,1100 E WATER ST,"1100 E WATER ST, CHARLOTTESVILLE, VA"
nan,CLEVELAND  / JEFFERSON PARK,drop,Virginia,Charlottesville,CLEVELAND  / JEFFERSON PARK,"CLEVELAND  / JEFFERSON PARK, CHARLOTTESVILLE, VA"
2400.0,"FONTAINE AVE, APT A",keep,Virginia,Charlottesville,2400 FONTAINE AVE,"2400 FONTAINE AVE, CHARLOTTESVILLE, VA"
200.0,"MONTICELLO AVE, 209",keep,Virginia,Charlottesville,200 MONTICELLO AVE,"200 MONTICELLO AVE, CHARLOTTESVILLE, VA"
1200.0,"WERTLAND ST, A24",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
nan,UNIVERSITY AVE / W MAIN ST,drop,Virginia,Charlottesville,UNIVERSITY AVE / W MAIN ST,"UNIVERSITY AVE / W MAIN ST, CHARLOTTESVILLE, VA"
nan,"BERRING ST, House",drop,Virginia,Charlottesville,BERRING ST,"BERRING ST, CHARLOTTESVILLE, VA"
1000.0,"W MAIN ST, 521",keep,Virginia,Charlottesville,1000 W MAIN ST,"1000 W MAIN ST, CHARLOTTESVILLE, VA"
1000.0,"W MAIN ST, Apt 521",keep,Virginia,Charlottesville,1000 W MAIN ST,"1000 W MAIN ST, CHARLOTTESVILLE, VA"
100.0,"CARROLLTON TER, 3",keep,Virginia,Charlottesville,100 CARROLLTON TER,"100 CARROLLTON TER, CHARLOTTESVILLE, VA"
300.0,"14TH ST NW, 22",keep,Virginia,Charlottesville,300 14TH ST NW,"300 14TH ST NW, CHARLOTTESVILLE, VA"
600.0,"RUGBY RD, G02",keep,Virginia,Charlottesville,600 RUGBY RD,"600 RUGBY RD, CHARLOTTESVILLE, VA"
1700.0,GRADY AVE,keep,Virginia,Charlottesville,1700 GRADY AVE,"1700 GRADY AVE, CHARLOTTESVILLE, VA"
1500.0,"AMHERST ST, A",keep,Virginia,Charlottesville,1500 AMHERST ST,"1500 AMHERST ST, CHARLOTTESVILLE, VA"
1200.0,"WERTLAND ST, Apt 08",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
700.0,ROCK CREEK RD,keep,Virginia,Charlottesville,700 ROCK CREEK RD,"700 ROCK CREEK RD, CHARLOTTESVILLE, VA"
100.0,"MIDDLESEX DR, A",keep,Virginia,Charlottesville,100 MIDDLESEX DR,"100 MIDDLESEX DR, CHARLOTTESVILLE, VA"
1100.0,"WERTLAND ST, 302",keep,Virginia,Charlottesville,1100 WERTLAND ST,"1100 WERTLAND ST, CHARLOTTESVILLE, VA"
300.0,"MONTEBELLO CIR, 8",keep,Virginia,Charlottesville,300 MONTEBELLO CIR,"300 MONTEBELLO CIR, CHARLOTTESVILLE, VA"
nan,4TH ST,drop,Virginia,Charlottesville,4TH ST,"4TH ST, CHARLOTTESVILLE, VA"
600.0,"ROCK CREEK RD, D",keep,Virginia,Charlottesville,600 ROCK CREEK RD,"600 ROCK CREEK RD, CHARLOTTESVILLE, VA"
1700.0,MONTICELLO AVE,keep,Virginia,Charlottesville,1700 MONTICELLO AVE,"1700 MONTICELLO AVE, CHARLOTTESVILLE, VA"
400.0,"11TH ST NE, C16",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
400.0,"10TH ST NW, B",keep,Virginia,Charlottesville,400 10TH ST NW,"400 10TH ST NW, CHARLOTTESVILLE, VA"
100.0,"MELBOURNE PARK CIR, C",keep,Virginia,Charlottesville,100 MELBOURNE PARK CIR,"100 MELBOURNE PARK CIR, CHARLOTTESVILLE, VA"
200.0,BYPASS EXPW,keep,Virginia,Charlottesville,200 BYPASS EXPW,"200 BYPASS EXPW, CHARLOTTESVILLE, VA"
1300.0,"E MARKET ST, P",keep,Virginia,Charlottesville,1300 E MARKET ST,"1300 E MARKET ST, CHARLOTTESVILLE, VA"
700.0,"PROSPECT AVE, Apt E",keep,Virginia,Charlottesville,700 PROSPECT AVE,"700 PROSPECT AVE, CHARLOTTESVILLE, VA"
1800.0,BROADWAY ST,keep,Virginia,Charlottesville,1800 BROADWAY ST,"1800 BROADWAY ST, CHARLOTTESVILLE, VA"
1000.0,"WERTLAND ST, 105",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
nan,"CITY WALK WAY, 349",drop,Virginia,Charlottesville,CITY WALK WAY,"CITY WALK WAY, CHARLOTTESVILLE, VA"
1500.0,RUGBY RD,keep,Virginia,Charlottesville,1500 RUGBY RD,"1500 RUGBY RD, CHARLOTTESVILLE, VA"
1100.0,"WERTLAND ST, 301",keep,Virginia,Charlottesville,1100 WERTLAND ST,"1100 WERTLAND ST, CHARLOTTESVILLE, VA"
300.0,"4TH ST SE, 24",keep,Virginia,Charlottesville,300 4TH ST SE,"300 4TH ST SE, CHARLOTTESVILLE, VA"
100.0,"WITTON CT, 106",keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
nan,8TH ST NW / W MAIN ST,drop,Virginia,Charlottesville,8TH ST NW / W MAIN ST,"8TH ST NW / W MAIN ST, CHARLOTTESVILLE, VA"
nan,MOSELEY DR / CAMELLIA DR,drop,Virginia,Charlottesville,MOSELEY DR / CAMELLIA DR,"MOSELEY DR / CAMELLIA DR, CHARLOTTESVILLE, VA"
nan,"GRADY AVE, 1409",drop,Virginia,Charlottesville,GRADY AVE,"GRADY AVE, CHARLOTTESVILLE, VA"
100.0,"13TH ST NW, Apt B1",keep,Virginia,Charlottesville,100 13TH ST NW,"100 13TH ST NW, CHARLOTTESVILLE, VA"
100.0,"CARROLLTON TER, Apt 6",keep,Virginia,Charlottesville,100 CARROLLTON TER,"100 CARROLLTON TER, CHARLOTTESVILLE, VA"
400.0,"4TH ST NW, 201",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
nan,W MAIN ST / 2ND ST NW,drop,Virginia,Charlottesville,W MAIN ST / 2ND ST NW,"W MAIN ST / 2ND ST NW, CHARLOTTESVILLE, VA"
1600.0,"6TH ST SE, 36",keep,Virginia,Charlottesville,1600 6TH ST SE,"1600 6TH ST SE, CHARLOTTESVILLE, VA"
300.0,"2ND ST SE, 106",keep,Virginia,Charlottesville,300 2ND ST SE,"300 2ND ST SE, CHARLOTTESVILLE, VA"
nan,"PROSPECT AVE, E",drop,Virginia,Charlottesville,PROSPECT AVE,"PROSPECT AVE, CHARLOTTESVILLE, VA"
1100.0,"FOREST ST, 9",keep,Virginia,Charlottesville,1100 FOREST ST,"1100 FOREST ST, CHARLOTTESVILLE, VA"
100.0,"CARROLLTON TER, Apt 3",keep,Virginia,Charlottesville,100 CARROLLTON TER,"100 CARROLLTON TER, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 43",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
500.0,"E WATER ST, 201",keep,Virginia,Charlottesville,500 E WATER ST,"500 E WATER ST, CHARLOTTESVILLE, VA"
nan,SEMINOLE CT,drop,Virginia,Charlottesville,SEMINOLE CT,"SEMINOLE CT, CHARLOTTESVILLE, VA"
2200.0,"NORTH BERKSHIRE RD, 16",keep,Virginia,Charlottesville,2200 NORTH BERKSHIRE RD,"2200 NORTH BERKSHIRE RD, CHARLOTTESVILLE, VA"
1100.0,ROSSER AVE E,keep,Virginia,Charlottesville,1100 ROSSER AVE E,"1100 ROSSER AVE E, CHARLOTTESVILLE, VA"
1300.0,"RIVER RD, A",keep,Virginia,Charlottesville,1300 RIVER RD,"1300 RIVER RD, CHARLOTTESVILLE, VA"
300.0,"14TH ST NW, 15",keep,Virginia,Charlottesville,300 14TH ST NW,"300 14TH ST NW, CHARLOTTESVILLE, VA"
100.0,"HURST LN, 209",keep,Virginia,Charlottesville,100 HURST LN,"100 HURST LN, CHARLOTTESVILLE, VA"
100.0,"MONTE VISTA AVE, C",keep,Virginia,Charlottesville,100 MONTE VISTA AVE,"100 MONTE VISTA AVE, CHARLOTTESVILLE, VA"
200.0,"STRIBLING AVE, 3",keep,Virginia,Charlottesville,200 STRIBLING AVE,"200 STRIBLING AVE, CHARLOTTESVILLE, VA"
100.0,"GOODMAN, A",keep,Virginia,Charlottesville,100 GOODMAN,"100 GOODMAN, CHARLOTTESVILLE, VA"
500.0,"16TH ST NW, 8",keep,Virginia,Charlottesville,500 16TH ST NW,"500 16TH ST NW, CHARLOTTESVILLE, VA"
500.0,"W MAIN ST, C",keep,Virginia,Charlottesville,500 W MAIN ST,"500 W MAIN ST, CHARLOTTESVILLE, VA"
400.0,"13TH ST NW, 1F",keep,Virginia,Charlottesville,400 13TH ST NW,"400 13TH ST NW, CHARLOTTESVILLE, VA"
nan,AVON ST. / GARRETT ST. LOT,drop,Virginia,Charlottesville,AVON ST. / GARRETT ST. LOT,"AVON ST. / GARRETT ST. LOT, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, 5017",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
3100.0,FRANCIS FIFE WAY,keep,Virginia,Charlottesville,3100 FRANCIS FIFE WAY,"3100 FRANCIS FIFE WAY, CHARLOTTESVILLE, VA"
nan,W 250 W @ MCINTIRE,intersection,Virginia,Charlottesville,W 250 W @ MCINTIRE,"W 250 W @ MCINTIRE, CHARLOTTESVILLE, VA"
3800.0,-78.48195901,keep,Virginia,Charlottesville,3800 -78.4819590050000000,"3800 -78.4819590050000000, CHARLOTTESVILLE, VA"
800.0,"W MAIN ST, 703",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
nan,"BRANDYWINE CT, 134",drop,Virginia,Charlottesville,BRANDYWINE CT,"BRANDYWINE CT, CHARLOTTESVILLE, VA"
nan,E US-250 @ MCINTIRE RD,intersection,Virginia,Charlottesville,E US-250 @ MCINTIRE RD,"E US-250 @ MCINTIRE RD, CHARLOTTESVILLE, VA"
1300.0,"WERTLAND ST, A",keep,Virginia,Charlottesville,1300 WERTLAND ST,"1300 WERTLAND ST, CHARLOTTESVILLE, VA"
nan,FOREST HILLS AVE / PROSPECT AVE,drop,Virginia,Charlottesville,FOREST HILLS AVE / PROSPECT AVE,"FOREST HILLS AVE / PROSPECT AVE, CHARLOTTESVILLE, VA"
700.0,"MADISON AVE, 741",keep,Virginia,Charlottesville,700 MADISON AVE,"700 MADISON AVE, CHARLOTTESVILLE, VA"
1100.0,"PRESTON AVE, 7C",keep,Virginia,Charlottesville,1100 PRESTON AVE,"1100 PRESTON AVE, CHARLOTTESVILLE, VA"
nan,PARK ST / PARKWAY ST,drop,Virginia,Charlottesville,PARK ST / PARKWAY ST,"PARK ST / PARKWAY ST, CHARLOTTESVILLE, VA"
1000.0,"FOREST HILLS AVE, B",keep,Virginia,Charlottesville,1000 FOREST HILLS AVE,"1000 FOREST HILLS AVE, CHARLOTTESVILLE, VA"
nan,NASSAU ST,drop,Virginia,Charlottesville,NASSAU ST,"NASSAU ST, CHARLOTTESVILLE, VA"
200.0,"MONTICELLO AVE, 408",keep,Virginia,Charlottesville,200 MONTICELLO AVE,"200 MONTICELLO AVE, CHARLOTTESVILLE, VA"
200.0,"14TH ST NW, 200",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
500.0,"RIDGE ST, 203",keep,Virginia,Charlottesville,500 RIDGE ST,"500 RIDGE ST, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, 3020",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
200.0,WATER ST,keep,Virginia,Charlottesville,200 WATER ST,"200 WATER ST, CHARLOTTESVILLE, VA"
1600.0,"MERIDIAN ST, B4",keep,Virginia,Charlottesville,1600 MERIDIAN ST,"1600 MERIDIAN ST, CHARLOTTESVILLE, VA"
nan,5TH ST SW @ CLEVELAND AVE,intersection,Virginia,Charlottesville,5TH ST SW @ CLEVELAND AVE,"5TH ST SW @ CLEVELAND AVE, CHARLOTTESVILLE, VA"
1500.0,"GRADY AVE, 20",keep,Virginia,Charlottesville,1500 GRADY AVE,"1500 GRADY AVE, CHARLOTTESVILLE, VA"
1400.0,"MONTICELLO RD, 33",keep,Virginia,Charlottesville,1400 MONTICELLO RD,"1400 MONTICELLO RD, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 88",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
1300.0,JEFFERSON PARK AVE,keep,Virginia,Charlottesville,1300 JEFFERSON PARK AVE,"1300 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
200.0,"5TH ST SW, G",keep,Virginia,Charlottesville,200 5TH ST SW,"200 5TH ST SW, CHARLOTTESVILLE, VA"
